word	tag	count	occurrence
oaxaca	NNP	16	14
sephora	NNP	16	11
mmmmm	NNP	16	16
happy	RB	16	16
2000	CD	16	15
heather	NNP	16	12
whatnot	RB	16	16
hills	NNS	15	15
mani	NN	15	12
lit	VBN	15	15
pancake	NNP	15	9
wishes	NNS	15	15
ducks	NNS	15	11
amongst	NN	15	15
agua	NN	15	11
stuffing	VBG	15	15
rating	VBG	15	15
cuisines	NNS	15	15
expanded	VBD	15	14
there	VBP	15	14
adam	NNP	15	12
inconsistent	JJ	15	15
relative	JJ	15	14
blackened	VBN	15	13
zinc	NNP	15	11
fixtures	NNS	15	14
in-n-out	JJ	15	10
cashier	JJR	15	15
yr	NN	15	15
kiosk	NN	15	12
patronize	VB	15	15
papaya	NN	15	13
profit	NN	15	13
crave	VB	15	15
senses	NNS	15	14
cutest	JJS	15	13
southwest	NN	15	14
essential	JJ	15	14
mentioning	VBG	15	15
village	NN	15	11
countries	NNS	15	15
phx	NN	15	15
waterfall	NN	15	10
sierra	NNP	15	13
math	NN	15	15
soggy	JJ	15	15
petsmart	NNP	15	11
wont	NN	15	15
teens	NNS	15	12
senor	NNP	15	7
qualities	NNS	15	15
19th	CD	15	15
nello	NNP	15	9
machaca	NNP	15	11
drive	NNP	15	15
omelettes	NNS	15	12
dang	JJ	15	15
officially	RB	15	15
men	NNP	15	14
hankering	VBG	15	15
wan	VB	15	14
kiltlifter	NNP	15	14
tempura	NNP	15	12
jewish	NNP	15	10
hang	VBP	15	15
neon	NN	15	15
pairing	NN	15	13
short	RB	15	15
extensions	NNS	15	10
macarons	NNS	15	7
sleep	NN	15	14
tommy	NNP	15	14
butcher	NN	15	14
biersch	NNP	15	13
walmart	NN	15	12
il	NNP	15	11
obscure	NN	15	15
frozen	NN	15	15
standard	NN	15	15
deserve	VB	15	15
competing	VBG	15	15
bandido	NNP	15	11
trio	NNP	15	11
stylists	NNS	15	11
conditioning	VBG	15	14
lime	VB	15	15
gripe	NN	15	15
delays	NNS	15	14
hold	JJ	15	13
magazines	NNS	15	15
al	NN	15	15
packs	NNS	15	15
mural	JJ	15	15
bang	NN	15	15
house	VB	15	14
american	NN	15	13
expertly	RB	15	14
umm	NNP	15	15
vermicelli	NN	15	14
store	JJR	15	15
occupied	VBD	15	15
carpaccio	NN	15	15
mouths	NNS	15	15
compare	VBP	15	15
savory	JJ	15	14
career	NN	15	12
modest	JJ	15	15
individually	RB	15	15
munch	VB	15	15
tried	JJ	15	15
largely	RB	15	13
laptops	NNS	15	15
run	NNP	15	14
monster	NN	15	13
dipped	VBN	15	15
vincent	NNP	15	8
resident	NN	15	14
running	NN	15	15
suite	JJ	15	12
mrs.	NNP	15	12
fitting	VBG	15	15
accepted	VBD	15	15
thirty	NN	15	14
river	NNP	15	10
sober	NN	15	15
gluten	NNP	15	13
laundry	NN	15	15
pudding	NN	15	13
attire	NN	15	15
ted	NNP	15	11
TRUE	NN	15	15
bland	RB	15	15
marble	JJ	15	15
grey	NN	15	15
chandeliers	NNS	15	15
nm	NNP	15	8
freak	NN	15	15
gods	NNS	15	15
programs	NNS	15	12
empanada	NN	15	10
bit	VBP	15	15
plate	VBP	15	15
lawn	NN	15	14
stressful	JJ	15	15
key	NN	15	15
broadway	NNP	15	13
watched	VBN	15	15
opening	NN	15	15
closing	NN	15	15
guilty	NN	15	15
device	NN	15	12
continued	VBN	15	14
visually	RB	15	15
rocked	VBD	15	15
sonic	NNP	15	12
taj	NNP	15	9
hate	NNP	15	15
scored	VBD	15	15
insult	NN	15	15
beyond	NN	15	15
dash	NN	15	14
stout	IN	15	14
melting	NNP	15	12
y	NN	15	15
care	JJ	15	15
galore	VBP	15	15
respond	VB	15	15
huevos	NNP	15	15
cobb	NNP	15	13
saigon	NNP	15	11
isnt	NN	15	15
husbands	NNS	15	15
marginal	JJ	15	15
subtle	NN	15	15
meal	VBP	15	14
dance	VB	15	13
carried	VBN	15	15
refried	VBN	15	15
reheated	VBN	15	15
difficulty	NN	15	14
biz	NN	15	14
finger	JJR	15	15
shack	NNP	15	9
sign	VBP	15	15
rare	VBP	15	15
purchase	VBP	15	15
po	NN	15	10
limp	NN	15	15
additions	NNS	15	14
sunshine	NN	15	15
adjust	VB	15	15
beware	VBP	15	15
happy	VB	15	15
sweating	VBG	15	15
mixer	NN	15	14
cenpho	NNP	15	15
infamous	JJ	15	14
square	JJ	15	14
definition	NN	15	15
brazilian	JJ	15	9
tastebuds	NNS	15	15
embarrassing	VBG	15	15
assisted	VBN	15	14
explosion	NN	15	15
valet	VB	15	15
solid	VBD	15	15
imho	NNP	15	15
mimi	NNP	15	12
hints	NNS	15	15
julie	NNP	15	12
trailer	NN	15	9
throw	NNP	15	15
bumper	NN	15	14
guard	NN	15	15
creams	NNS	15	14
bother	RB	15	15
proud	JJ	15	15
sweet	VBD	15	15
learning	NN	15	14
fake	VB	15	12
oh	VBP	15	15
chimi	NN	15	13
right	NNP	15	14
russian	JJ	15	11
knocking	VBG	15	15
80s	CD	15	14
sat	VBD	15	15
shredded	JJ	15	15
pun	NN	15	15
warm	NNP	15	13
there	NNP	15	14
thanked	VBD	15	15
earns	VBZ	15	15
1.75	CD	15	13
delicous	JJ	15	15
justice	NN	15	15
quiche	NN	15	14
sarah	NNP	15	13
dealer	NN	15	12
healthier	NN	15	15
redeem	VB	15	13
duo	NN	15	15
macaroni	NNP	15	15
oriented	VBN	15	15
loves	NNP	15	15
bump	VB	15	15
diet	JJ	15	13
shaped	VBD	15	15
spoken	VBN	15	15
appear	VBP	15	15
3-Feb	CD	15	15
identical	JJ	15	14
stout	NNP	15	14
donovan	NNP	15	9
shank	NN	15	12
universe	NN	15	15
wait	NNP	15	15
nobuo	NNP	15	7
human	NN	15	15
flaws	NNS	15	14
mind	VBP	15	15
vendor	NN	15	14
shout	IN	15	15
catered	VBN	15	15
chilies	NNS	15	14
experiencing	VBG	15	15
distracting	VBG	15	15
con	NNP	15	12
americanized	JJ	15	15
cd	NNP	15	10
graciously	RB	15	15
courtesy	NN	15	15
volcano	NN	15	8
added	JJ	15	15
bothered	VBD	15	15
prevent	VB	15	15
cry	VB	15	14
risk	VB	15	15
.that	JJ	15	14
substituted	VBD	15	15
temps	NNS	15	15
cooper	NNP	15	8
edamame	NNP	15	14
granted	VBN	15	15
last	VB	15	15
immensely	RB	15	15
cooling	VBG	15	15
t-shirt	NN	15	14
finish	NN	15	15
plays	NNS	15	15
cleaners	NNP	15	10
delayed	VBN	15	14
continental	JJ	15	15
blackberry	NN	15	15
boo	NNP	15	15
candies	NNS	15	14
fu	NNP	15	9
bj	NNP	15	11
waiter	NNP	15	15
masses	NNS	15	15
ties	NNS	15	14
hectic	JJ	15	15
scenic	JJ	15	14
eggplant	NNP	15	14
deep-fried	JJ	15	15
heavy	NN	15	15
co	NN	15	13
bun	NNP	15	13
refried	JJ	15	15
snap	NN	15	12
pockets	NNS	15	15
spinach	VBP	15	15
mobile	JJ	15	15
instant	JJ	15	14
kicks	NNS	15	14
hunting	VBG	15	14
returns	NNS	15	15
unassuming	NN	15	15
hippie	NN	15	13
appliances	NNS	15	15
soccer	NN	15	12
intense	NN	15	14
communal	JJ	15	14
thingy	NN	15	13
host	VB	15	15
severe	JJ	15	15
room	VBP	15	15
6-May	CD	15	14
fond	JJ	15	15
wowed	VBN	15	15
nerve	NN	15	15
b.	NNP	15	13
cauliflower	NN	15	14
it..	NNP	15	15
lick	VB	15	14
chopsticks	NNS	15	13
guys	VBP	15	15
groomed	VBN	15	12
potstickers	NNS	15	14
formed	VBN	15	14
decades	NNS	15	15
hefty	JJ	15	15
sky	NN	15	15
gives	NNS	15	15
mechanics	NNS	15	14
washing	VBG	15	15
altogether	RB	15	14
upgraded	VBN	15	15
care	NNP	15	13
pair	VB	15	15
6.95	CD	15	15
sampled	VBN	15	15
felt	NN	15	14
element	NN	15	15
thought	NNP	15	15
hash	NNP	15	14
bare	NN	15	14
mellow	JJ	15	15
brian	NNP	15	12
tall	NN	15	14
deposit	NN	15	9
dives	NNS	15	12
request	VBP	15	15
fuck	NN	15	13
flavor	VB	15	15
lemonade	NNP	15	14
offices	NNS	15	15
tandoori	NNP	15	12
raspberry	NNP	15	13
rent	VB	15	13
drinkers	NNS	15	15
meant	NN	15	15
burrata	NN	15	14
dark	VB	15	15
molasses	NNS	15	14
unless	NN	15	15
adjustment	NN	15	13
unassuming	VBG	15	15
lasted	VBD	15	15
knowing	NN	15	15
essence	NNP	15	11
sauerkraut	NN	15	14
chuck	NNP	15	14
americano	NNP	15	12
ill	NNP	15	15
mixes	NNS	15	15
percent	NN	15	14
miss	JJ	14	14
8-Jun	CD	14	14
piping	NN	14	14
strawberry	JJ	14	14
hr	NN	14	14
frozen	NNP	14	13
33	CD	14	13
sara	NNP	14	11
ish	JJ	14	14
opt	VB	14	14
douche	NN	14	12
colorado	NNP	14	14
relish	NN	14	12
remained	VBD	14	14
fountains	NNS	14	12
fryer	NN	14	14
bryan	NNP	14	9
cant	NNP	14	14
da	NN	14	11
fired	VBN	14	13
bite	VB	14	14
call	JJ	14	14
deep	NNP	14	14
yorker	NNP	14	14
library	NNP	14	8
contact	VB	14	12
would	NNP	14	14
tripe	NN	14	14
portobello	NN	14	12
worst	NN	14	14
hill	RB	14	14
institution	NN	14	14
voucher	NN	14	10
artichokes	NNS	14	12
children	NNP	14	11
clarendon	NNP	14	10
grass-fed	JJ	14	11
characters	NNS	14	13
lets	VBZ	14	14
brewing	NNP	14	12
ill	JJ	14	14
gym	NNP	14	12
2.75	CD	14	13
technique	NN	14	13
watery	JJ	14	14
discuss	VB	14	14
flare	NN	14	12
formal	JJ	14	13
portioned	VBN	14	14
stroll	NN	14	13
bath	NNP	14	13
switch	NNP	14	12
ignoring	VBG	14	13
plain	NNP	14	13
claims	NNS	14	13
rely	RB	14	14
fate	NNP	14	8
nathan	NNP	14	7
strange	JJ	14	14
notable	JJ	14	14
north	NN	14	14
grimaldis	NNP	14	8
rolls	VBZ	14	11
unbearable	JJ	14	14
gathering	VBG	14	13
hmmm	NN	14	14
laid-back	JJ	14	14
request	VB	14	14
quarters	NNS	14	14
sessions	NNS	14	12
tartar	NN	14	13
pistachios	NNS	14	14
opted	VBN	14	14
e-mail	JJ	14	7
szechuan	NNP	14	13
saguaro	NNP	14	10
flo	NNP	14	9
deliver	RB	14	14
settings	NNS	14	13
chao	NNP	14	9
breweries	NNS	14	13
find	JJ	14	14
mean	NN	14	14
imitation	NN	14	12
bubbly	RB	14	14
novel	NN	14	14
meaning	NN	14	13
floral	JJ	14	14
earth	VB	14	14
spoons	NNS	14	12
hamachi	NN	14	9
39	CD	14	14
woot	NN	14	9
list	VBP	14	14
decadent	JJ	14	14
bagel	NNP	14	12
bravo	NNP	14	14
emailed	VBD	14	13
blues	NNS	14	13
tanks	NNS	14	13
lady	RB	14	14
scone	NN	14	8
rep	NN	14	13
seasons	NNS	14	14
refund	VB	14	14
surprise	VB	14	14
compensate	VB	14	14
goodwill	NNP	14	13
worn	VBN	14	14
makeover	NN	14	14
backed	VBN	14	14
prepared	VBD	14	14
condescending	VBG	14	14
kind	VBN	14	14
gallery	NN	14	11
teppan	NN	14	6
rented	VBD	14	14
mart	NNP	14	7
chickens	NNS	14	14
labels	NNS	14	14
lord	NNP	14	12
arguing	VBG	14	13
curtains	NNS	14	13
prints	NNS	14	12
holder	NN	14	12
restaurant	VBD	14	14
tiffany	NNP	14	9
string	VBG	14	14
room	VB	14	14
wisconsin	NNP	14	13
sapporo	NNP	14	13
infused	VBN	14	14
202	CD	14	14
cheeseburger	NNP	14	12
channels	NNS	14	14
beforehand	NN	14	14
benedict	NN	14	14
esp	NN	14	14
misleading	VBG	14	13
pens	NNS	14	9
pup	NN	14	14
safely	RB	14	14
younger	NN	14	14
led	VBD	14	14
thru	PRP	14	13
2007	CD	14	12
image	NN	14	14
fig	NNP	14	12
mama	NN	14	10
coffee	VBP	14	14
ahead	NN	14	14
plastic	NN	14	14
creek	NN	14	14
52	CD	14	14
qt	NNP	14	11
overdone	NN	14	14
forms	NNS	14	13
stalls	NNS	14	14
msg	NNP	14	11
drowned	VBN	14	14
pomegranate	JJ	14	14
holders	NNS	14	13
hoping	NN	14	14
lifestyle	NN	14	14
7.99	CD	14	13
neighborhoods	NNS	14	11
firehouse	NNP	14	10
homemade	VB	14	14
discover	RB	14	14
scrub	NN	14	10
consume	VB	14	14
miami	NNP	14	14
graduation	NN	14	10
distrito	NNP	14	10
cheaper	NN	14	13
projects	NNS	14	12
complain	VBP	14	14
vibe	VB	14	14
boring	NN	14	14
staycation	NN	14	12
germany	NNP	14	11
hook	NN	14	14
uh	NN	14	12
tim	NNP	14	9
artificial	JJ	14	14
crafts	NNS	14	14
picks	NNS	14	14
minestrone	NN	14	12
boat	JJ	14	13
touch	VBP	14	14
2-Jan	CD	14	14
cameras	NNS	14	13
strip	NNP	14	14
refried	VBD	14	13
expect	NN	14	14
dim	JJ	14	14
stared	VBD	14	14
tikka	NNP	14	13
paid	NNP	14	13
frys	NNP	14	10
overrated	VBN	14	14
mellow	NNP	14	7
bad	VBD	14	14
as	NNP	14	10
crown	NNP	14	8
eve	NN	14	14
tokyo	NNP	14	13
grocery	NNP	14	9
satisfied	JJ	14	14
appointed	VBN	14	14
piled	VBD	14	14
scattered	VBN	14	14
bagels	NNP	14	14
superstition	NNP	14	11
po	NNP	14	10
they	NNP	14	14
coal	NNP	14	6
incorrectly	RB	14	12
asia	NNP	14	13
line	NNP	14	14
meant	VBN	14	13
wasnt	VBP	14	14
falls	VBZ	14	14
rachel	NNP	14	13
border	NN	14	14
japan	NNP	14	14
earned	VBN	14	14
standout	NN	14	14
palms	NNP	14	11
remodeling	NN	14	14
exists	VBZ	14	14
pass	NNP	14	12
cutter	NN	14	12
balloon	NN	14	12
miracle	NN	14	14
whipped	JJ	14	14
talent	NN	14	14
runners	NNS	14	11
answering	VBG	14	13
hosts	NNS	14	14
cup	NNP	14	14
secret	NNP	14	14
complementary	JJ	14	14
avocados	NNS	14	14
brothers	NNS	14	13
amber	NNP	14	12
swanky	JJ	14	14
ass	NNP	14	12
foam	NN	14	13
accommodations	NNS	14	14
mugs	NNS	14	13
nibble	JJ	14	14
view	VB	14	14
bursting	VBG	14	14
billing	NN	14	12
pea	NN	14	14
cleared	VBN	14	13
tile	NN	14	14
tower	NN	14	12
suitable	JJ	14	14
.so	-NONE-	14	14
bear	NN	14	13
begging	VBG	14	14
surface	NN	14	13
cannoli	NN	14	12
tears	NNS	14	13
walks	VBZ	14	14
argued	VBD	14	14
squid	JJ	14	14
material	NN	14	14
heart	VBP	14	13
bears	NNP	14	13
med	NNP	14	11
medication	NN	14	14
bummer	NNP	14	14
defense	NN	14	13
shaped	VBN	14	14
referred	VBD	14	13
dive	NN	14	14
sunny	NN	14	13
blah	NNP	14	11
soul	NNP	14	10
pancetta	NN	14	12
veal	NNP	14	13
show	NNP	14	14
annoyance	NN	14	14
trainer	NN	14	11
soothing	VBG	14	14
avoided	VBD	14	14
sloppy	JJ	14	14
theater	NNP	14	13
stingy	NN	14	13
thoughtful	JJ	14	14
crying	VBG	14	14
consideration	NN	14	14
4-star	JJ	14	14
windshield	NN	14	11
loving	NNP	14	8
stolen	VBN	14	11
black	VBP	14	14
linda	NNP	14	12
if	NNP	14	14
expansive	JJ	14	14
yelpers	NNP	14	14
somehow	RB	14	14
choice	NNP	14	12
gratin	NN	14	13
neighborhood	VBD	14	14
rose	NN	14	14
dentists	NNS	14	10
crepe	NNP	14	9
medicine	NN	14	12
drive	NN	14	14
lloyd	NNP	14	14
periods	NNS	14	14
mojitos	NNS	14	13
tenderness	NN	14	14
strangers	NNS	14	14
bride	NN	14	13
detailed	VBD	14	13
emails	NNS	14	14
abundant	JJ	14	14
'd	-NONE-	14	13
malts	NNS	14	13
spot	VB	14	14
moscow	NNP	14	13
hummus	NNS	14	14
mistake	NNP	14	12
alas	NNP	14	14
packed	NNP	14	14
overwhelmingly	RB	14	14
tell	NNP	14	14
pre	NN	14	13
awkward	RB	14	14
bumped	VBD	14	12
dream	VBP	14	14
renovation	NN	14	13
puppies	NNS	14	12
urge	NN	14	14
tempting	VBG	14	13
slab	NN	14	13
smoker	NN	14	13
pay	NNP	14	14
lift	NN	14	14
praise	NN	14	14
quail	NN	14	11
intimidating	VBG	14	14
all-time	JJ	14	14
everyone	NNP	14	14
advised	VBD	14	14
soak	VB	14	14
acknowledged	VBD	14	14
ufc	NNP	14	13
outgoing	VBG	14	14
squaw	NNP	14	10
guarantee	VB	14	14
mabel	NNP	14	5
stuck	JJ	14	14
0.5	CD	14	13
systems	NNS	14	14
storage	NN	14	10
earth	NNP	14	13
***	-NONE-	14	11
key	NNP	14	11
chocolates	NNS	14	13
odd	NN	14	14
considerably	RB	14	14
remote	NN	14	11
then	NNP	14	14
taxes	NNS	14	14
own	VB	14	14
cigarettes	NNS	14	14
phenomenal	NNP	14	14
odor	NN	14	12
sangria	NNS	14	14
pillows	VBZ	14	14
tuesdays	NNS	14	13
pomo	NNP	14	11
flops	NNS	14	13
merry	NNP	14	13
juan	NNP	14	11
throat	NN	14	12
delightfully	RB	14	14
profile	NN	14	14
overdone	VBN	14	14
above	NN	14	14
royalty	NN	14	14
dente	NN	14	13
remembering	VBG	14	13
sat	RB	14	14
sheer	NN	14	14
hair	NNP	14	13
tv	NNP	14	12
proven	VBN	14	14
surly	RB	14	13
maui	NNP	14	13
kabob	NN	14	10
rip	VB	14	14
understaffed	VBN	14	14
commit	VB	14	14
recognize	VBP	14	14
inconvenience	NN	14	14
tater	NN	14	13
steel	NN	14	14
videos	NNS	14	12
3am	CD	14	14
bees	NNS	14	9
sporting	NN	14	14
excuse	NNP	14	13
union	NNP	14	13
caught	VBD	14	13
refer	VBP	14	14
darker	NN	14	13
i	NN	14	13
satay	NN	14	10
disorganized	VBN	14	14
sports	NNP	14	12
bins	NNS	14	13
bento	NN	14	9
blown	NN	14	14
dang	NNP	13	12
lowest	JJS	13	12
scream	VB	13	13
seaweed	NN	13	12
units	NNS	13	10
favors	NNS	13	13
thanh	NNP	13	4
support	VBP	13	13
evenly	RB	13	13
dreaming	VBG	13	13
nye	NNP	13	13
citrus	VBZ	13	13
cacti	NN	13	13
screaming	NN	13	13
pickle	NNP	13	9
bank	NNP	13	11
climb	VB	13	12
paninis	NNS	13	11
anxiety	NN	13	12
*the	DT	13	7
strange	VBP	13	13
worn	NN	13	13
healthiest	JJS	13	13
golden	VBN	13	13
eats	VBZ	13	13
quiet	NN	13	13
10+	CD	13	13
yrs	NNS	13	12
2am	CD	13	12
2	CD	13	13
baggage	NN	13	11
benefits	NNS	13	12
wise	VBP	13	13
bliss	NNP	13	13
wit	NN	13	13
shake	NNP	13	12
shut	VBN	13	13
maze	NN	13	12
5:00	CD	13	11
dips	NNS	13	13
8am	CD	13	13
ashley	NNP	13	11
getaway	NN	13	13
clever	RB	13	13
drug	NN	13	13
ravioli	NNP	13	11
turnover	NN	13	12
bottled	VBD	13	13
push	JJ	13	13
dug	VBP	13	13
'n	JJ	13	13
anyone	NNP	13	13
pinnacle	NNP	13	12
eel	NN	13	11
wth	NN	13	13
katsu	NNP	13	11
flats	NNS	13	12
addressed	VBN	13	13
birthdays	NNS	13	13
christopher	NNP	13	7
invisible	JJ	13	9
fresca	NN	13	12
sourced	VBN	13	13
son	NNP	13	12
44	CD	13	9
resource	NN	13	13
heaven	CD	13	13
lifter	NNP	13	11
vienna	NNP	13	12
alaska	NNP	13	8
sticks	VBZ	13	13
lots	VBZ	13	13
coolers	NNS	13	12
condesa	NNP	13	6
teeny	NN	13	11
stronger	JJR	13	13
barro	NNP	13	9
military	JJ	13	12
spinning	VBG	13	13
feeding	VBG	13	12
plaza	NNP	13	10
kate	NNP	13	8
teharu	NNP	13	11
lies	NNS	13	12
explaining	NN	13	13
sloppy	NN	13	13
diners	NNP	13	13
arrangement	NN	13	13
figuring	VBG	13	13
exceptions	NNS	13	13
packaging	NN	13	12
poached	VBD	13	12
browsing	VBG	13	13
know	NNP	13	13
kettle	NN	13	13
struggling	VBG	13	13
salt	VBN	13	13
24/7	CD	13	13
remainder	NN	13	13
fuel	NN	13	10
college	NNP	13	12
unbeatable	JJ	13	13
consumed	VBN	13	13
portabella	NN	13	11
encouraging	VBG	13	13
dvd	NNP	13	12
cheery	NN	13	13
glad	VBP	13	13
cubes	NNS	13	13
nypd	NNP	13	10
ranges	NNS	13	13
cooks	NNP	13	9
deseo	NNP	13	8
security	NNP	13	8
pat	NNP	13	9
porn	NN	13	9
taquitos	NNP	13	11
d-backs	NNS	13	9
swim	VB	13	12
compared	NNP	13	13
bay	NN	13	12
share	VBP	13	13
schreiner	NNP	13	11
nachos	VBZ	13	12
eaten	RB	13	12
spot-on	JJ	13	13
thick	NNP	13	13
heaven	JJ	13	13
knees	NNS	13	13
vibes	NNS	13	12
evident	JJ	13	13
accompanied	VBN	13	13
skillets	NNS	13	13
sinks	NNS	13	12
1st	JJ	13	13
smokey	JJ	13	12
luscious	JJ	13	13
breaker	NN	13	13
hands	VBZ	13	13
jokes	NNS	13	12
sipped	VBD	13	13
burning	NN	13	12
old-fashioned	JJ	13	13
rabbit	NN	13	10
affair	NN	13	13
skip	VBP	13	13
butterscotch	NN	13	11
seaweed	VBN	13	11
greedy	JJ	13	10
maizie	NNP	13	8
leak	NN	13	9
hometown	NN	13	12
official	NN	13	13
suites	NNS	13	13
taliesin	NNP	13	7
foul	JJ	13	11
nod	NN	13	13
spelled	VBN	13	12
3.25	CD	13	11
drama	NN	13	12
unique	NNP	13	12
house	VBP	13	13
mango	RB	13	13
aid	NN	13	12
downtown	IN	13	13
waste	NNP	13	12
introduction	NN	13	13
pricier	NN	13	13
airways	NNP	13	11
rude	VB	13	13
laurie	NNP	13	5
raw	NNP	13	12
wonders	NNS	13	13
dealership	NN	13	9
fixing	VBG	13	13
iphone	NN	13	12
turf	NN	13	13
keep	NN	13	13
greyhound	NNP	13	2
grills	NNS	13	12
blanc	NNP	13	12
infection	NN	13	10
travelers	NNS	13	13
workout	VB	13	12
crown	NN	13	12
crusted	VBD	13	12
crusted	VBN	13	13
mid	VBD	13	12
produce	VB	13	13
worse	JJ	13	13
young	NNP	13	13
gathering	NN	13	13
annie	NNP	13	5
date	NNP	13	12
limited	VBD	13	13
gila	NNP	13	6
.just	JJ	13	13
brewed	VBD	13	12
whiskey	NNP	13	12
indecisive	JJ	13	12
brandon	NNP	13	10
sweetheart	NN	13	13
pizzas	VBZ	13	13
confirm	VB	13	13
filler	NN	13	13
somewhat	WDT	13	13
procedures	NNS	13	11
eat	RB	13	13
glazed	VBN	13	11
bison	NN	13	10
considered	VBD	13	13
teenager	NN	13	11
groupons	NNS	13	13
tries	VBZ	13	12
lauren	NNP	13	13
follow	NN	13	12
carousel	NN	13	10
crinkle	NN	13	13
break	NNP	13	12
brunch	JJ	13	12
all-in-all	JJ	13	13
hurting	VBG	13	13
guys	NNP	13	13
extras	NNS	13	13
consuming	VBG	13	13
reduced	VBN	13	13
broke	VBP	13	13
comic	JJ	13	9
removing	VBG	13	13
existed	VBD	13	13
rate	VBP	13	13
pressured	VBN	13	12
harder	NN	13	13
specially	RB	13	13
coe	NNP	13	11
because	VB	13	13
breakfast	VB	13	13
pic	JJ	13	12
greatness	NN	13	13
hidden	JJ	13	13
brat	NNP	13	8
float	NN	13	12
rack	NNP	13	11
complain	NN	13	13
forest	NNP	13	12
filipino	NNP	13	10
motel	NNP	13	11
tilted	NNP	13	9
ton	NNP	13	13
nutty	JJ	13	13
before	NNP	13	12
sourdough	IN	13	13
good-	JJ	13	13
performances	NNS	13	12
babbo	NNP	13	10
cabernet	NNP	13	11
indie	NN	13	12
went	JJ	13	13
gross	NNS	13	13
coal	NN	13	7
dinning	VBG	13	12
halibut	NN	13	13
inconsistent	NN	13	13
transportation	NN	13	12
walgreen	NNP	13	6
curry	JJ	13	11
boxed	VBN	13	10
tender	NNP	13	13
smelling	NN	13	13
cook	NNP	13	9
solve	VB	13	13
follows	VBZ	13	12
fed	VBD	13	13
lenses	NNS	13	13
mediocre	NNP	13	13
small	NNP	13	12
okay	VBP	13	13
point	NNP	13	13
wich	NNP	13	4
female	NN	13	13
rei	NNP	13	6
accompanying	NN	13	12
poblano	NN	13	13
presents	NNS	13	9
rancheros	NNP	13	13
alot	VBN	13	13
magazine	NNP	13	10
smelling	VBG	13	12
closest	NN	13	12
investment	NN	13	13
cha	NNP	13	9
drinks	NNP	13	13
bears	NNS	13	13
rosemary	NNP	13	10
alarm	NN	13	10
umbrellas	NNS	13	12
laughter	NN	13	12
appears	NNS	13	12
luci	NNP	13	9
gates	NNS	13	13
elevators	NNS	13	13
hired	VBD	13	13
7	CD	13	12
kristin	NNP	13	9
uncle	NN	13	10
mole	NNP	13	8
sorta	NN	13	13
sidewalk	NN	13	13
freezing	VBG	13	13
depressing	VBG	13	13
studio	NNP	13	13
terminals	NNS	13	9
lulu	NNP	13	11
summer	NNP	13	12
skinny	NN	13	13
hostess	NNP	13	13
trunk	NN	13	12
super	RB	13	13
4.95	CD	13	11
soaked	VBD	13	13
max	NN	13	13
void	JJ	13	13
furnishings	NNS	13	13
educational	JJ	13	12
49	CD	13	11
switched	VBN	13	13
rounding	VBG	13	13
meal	NNP	13	13
toddy	NN	13	10
mojo	NN	13	9
plated	VBN	13	13
singapore	NNP	13	8
wake	VB	13	12
possibility	NN	13	12
lard	NN	13	12
truffle	JJ	13	13
picking	NN	13	13
mule	NNP	13	13
describing	VBG	13	13
blog	NN	13	12
instruction	NN	13	13
pao	NN	13	11
sprinkled	VBN	13	13
epic	NNP	13	13
promising	VBG	13	13
heard	VB	13	12
keg	NNP	13	10
forward	NN	13	13
tso	NNP	13	12
bc	NNP	13	8
take-out	IN	13	13
scoop	VB	13	13
butterflies	NNS	13	6
demographic	JJ	13	13
yup	NNP	13	13
bocce	NN	13	9
havent	VBP	13	13
sip	VB	13	13
exceeded	VBD	13	13
fire	VB	13	13
paella	NNP	13	8
pushed	VBN	13	13
mistake	VBP	13	13
pastor	NNP	13	11
boom	NNP	13	12
hd	NNP	13	8
large	NNP	13	13
antique	NN	13	13
bailey	NNP	13	7
multiple	NNS	13	13
caramelized	VBD	13	12
dust	NN	13	13
cubs	NNP	13	7
plain	VB	13	13
ringing	NN	13	13
list	VB	13	13
candied	JJ	13	12
radius	VBZ	13	13
engagement	NN	13	11
concoctions	NNS	13	13
saltiness	NN	13	13
pulled	JJ	13	13
lackluster	NN	13	13
prior	NN	13	12
hide	VB	13	13
panang	NNP	13	11
dose	NNP	13	7
kid	NNP	13	11
proof	IN	13	13
grains	NNS	13	12
summertime	NN	13	13
poisoning	NN	13	12
landscape	NN	13	11
apologized	VBN	13	13
indicated	VBD	13	11
roast	VBP	13	13
princess	NN	13	13
proud	VBN	13	13
americano	NN	13	10
chat	WDT	13	13
lesson	NNP	13	12
greenway	NNP	13	13
casserole	NN	13	12
hospital	JJ	13	13
participating	VBG	13	12
post	NNP	13	10
showroom	NN	13	10
supposed	VBD	13	13
gigi	NNP	13	5
tricks	NNPS	13	12
hiding	VBG	13	13
mind	JJ	13	13
softball	NN	13	12
]	NNP	13	12
reported	VBD	13	13
connecting	NN	13	10
florence	NNP	13	9
nevertheless	RB	13	13
nah	NN	13	1
fail	NNP	13	11
scorpions	NNS	13	5
'n	NN	13	12
bobby	NNP	13	12
coupled	VBN	13	13
5-Mar	CD	13	12
angela	NNP	13	7
tidy	NN	13	13
baking	VBG	13	13
caters	NNS	13	13
transition	NN	13	13
ala	NN	13	13
regret	NN	13	12
stacy	NNP	13	10
lynn	NNP	13	9
tow	NN	13	12
shortcake	NN	13	12
butts	NNS	13	13
horses	NNS	13	10
blind	JJ	13	13
